c1 c2 smp ex se sd  min max var cvar
-74  -42  300  1482.80963333  213.642126099  12.3346339014  816.39  2001.25  1820.0  1874.57666667 
-74  -38  300  1474.44873333  199.306539531  11.5069684249  839.11  1870.84  1774.62  1819.50133333 
-74  -33  300  1520.9294  190.136252729  10.9775216696  864.0  1991.0  1793.11  1859.858 
-74  -28  300  1467.43316667  220.71770833  12.7431428319  617.0  2061.0  1769.84  1832.33 
-74  -23  300  1484.45596667  212.77548851  12.2845985568  594.18  1870.84  1803.0  1825.91133333 
-74  -18  300  1485.37653333  193.074541821  11.1471638694  940.71  1859.71  1777.0  1809.38066667 
-74  -13  300  1493.96363333  220.867078929  12.7517667475  801.74  1953.37  1809.0  1880.43333333 
-74  -8  300  1491.97396667  204.513070632  11.8075676382  663.9  1904.0  1808.0  1855.74466667 
-74  -3  300  1500.33646667  225.153836715  12.9992628237  608.5  1978.76  1800.11  1844.552 
-74  2  300  1517.0807  218.193103727  12.5973847172  840.33  1989.41  1830.0  1882.14733333 
-74  7  300  1510.60773333  218.716673375  12.6276130249  840.33  1989.41  1823.74  1868.62 
-74  12  300  1558.3227  196.585600133  11.3498749156  886.14  2048.06  1837.0  1905.59266667 
-74  17  300  1543.9791  192.854814812  11.1344779246  1033.86  2015.06  1831.0  1899.34266667 
-74  22  300  1544.78363333  199.332915425  11.5084912379  868.23  2048.06  1842.74  1919.23933333 
-74  27  300  1536.48223333  187.844778891  10.8452233659  997.0  2002.41  1801.0  1867.666 
-74  32  300  1537.1943  188.336799558  10.8736301923  997.0  2002.41  1801.0  1867.666 

-59  -42  300  1465.212  226.807809101  13.0947549639  681.29  2079.0  1795.63  1861.67866667 
-59  -38  300  1530.83  183.820688257  10.6128923848  993.51  1952.0  1813.0  1869.01 
-59  -33  300  1469.29516667  231.39014982  13.3593165286  767.84  2045.0  1818.37  1909.57533333 
-59  -28  300  1508.8849  199.51916135  11.5192441514  861.11  2042.0  1828.0  1875.00666667 
-59  -23  300  1492.03333333  207.885053592  12.0022491652  762.45  1937.0  1797.0  1867.37466667 
-59  -18  300  1506.8813  210.390588535  12.1469062925  762.45  1937.0  1828.0  1871.53133333 
-59  -13  300  1474.6829  198.107921866  11.4377662018  752.0  1903.0  1765.24  1822.24266667 
-59  -8  300  1419.2697  234.663132073  13.5482822471  801.69  2020.0  1763.08  1830.54666667 
-59  -3  300  1448.75643333  240.418077473  13.8805441747  820.75  1982.37  1787.37  1842.77666667 
-59  2  300  1473.5771  237.520754729  13.7132671681  712.71  2037.11  1845.0  1929.60733333 
-59  7  300  1462.96703333  249.783315117  14.4212464222  234.24  2057.0  1813.99  1914.16266667 
-59  12  300  1563.38036667  218.307487986  12.6039886955  738.48  2124.0  1891.71  1979.134 
-59  17  300  1559.5388  222.813778989  12.8641595278  740.0  2124.0  1898.0  1973.71466667 
-59  22  300  1569.82136667  219.417122452  12.6680534712  983.84  2062.0  1900.63  1963.57733333 
-59  27  300  1549.0929  229.504970815  13.250475668  833.51  2119.0  1873.0  1971.578 
-59  32  300  1549.0929  229.504970815  13.250475668  833.51  2119.0  1873.0  1971.578 

-43  -42  300  1438.51596667  242.546309046  14.0034176819  791.98  2053.0  1807.66  1887.06866667 
-43  -38  300  1411.639  252.528442964  14.5797364523  694.11  1915.63  1785.0  1847.09 
-43  -33  300  1399.38716667  246.87936021  14.2535865075  626.91  1879.41  1769.21  1820.78733333 
-43  -28  300  1442.81716667  236.133163703  13.6331545628  673.79  1971.0  1794.9  1878.42 
-43  -23  300  1427.29123333  244.28207216  14.103632012  732.25  2051.0  1797.0  1874.33266667 
-43  -18  300  1437.0744  248.803897461  14.3646997175  717.98  2027.0  1816.0  1888.40133333 
-43  -13  300  1450.71876667  270.938606753  15.6426477543  135.0  2041.0  1858.11  1931.73666667 
-43  -8  300  1372.44706667  235.662770488  13.6059963979  569.14  1981.0  1734.17  1811.97866667 
-43  -3  300  1448.85036667  226.499351408  13.0769461507  753.0  2116.0  1827.84  1889.42333333 
-43  2  300  1492.80256667  228.243474993  13.1776431728  878.64  2129.0  1842.21  1910.64533333 
-43  7  300  1461.7704  249.315473901  14.394235597  672.05  2129.0  1871.11  1917.15866667 
-43  12  300  1511.81373333  270.539389767  15.6195989508  310.41  2193.0  1898.76  1978.79333333 
-43  17  300  1502.38006667  267.175352072  15.4253761439  598.29  2062.0  1877.84  1962.894 
-43  22  300  1521.567  265.047609335  15.3025308598  652.63  2058.0  1931.0  1988.35333333 
-43  27  300  1479.85016667  241.470485159  13.9413049608  768.89  2081.28  1861.38  1955.11266667 
-43  32  300  1479.85016667  241.470485159  13.9413049608  768.89  2081.28  1861.38  1955.11266667 

-27  -42  300  1474.64933333  230.604573147  13.3139612383  791.08  2051.25  1823.54  1897.80333333 
-27  -38  300  1454.67123333  228.27788194  13.1796296588  720.03  1979.0  1803.0  1849.41933333 
-27  -33  300  1447.51483333  225.605850924  13.0253598762  668.44  2025.89  1803.0  1867.76533333 
-27  -28  300  1452.54813333  248.656433051  14.3561858558  521.36  2119.0  1832.0  1925.10266667 
-27  -23  300  1496.88073333  223.708249586  12.9158018118  754.95  2063.0  1857.66  1942.182 
-27  -18  300  1424.58293333  233.962847501  13.5078512985  795.76  2095.0  1763.42  1862.172 
-27  -13  300  1505.32646667  257.513500528  14.867548885  840.58  2127.0  1880.38  1957.48533333 
-27  -8  300  1497.78813333  238.752687405  13.7843928343  897.84  2027.11  1856.0  1945.36533333 
-27  -3  300  1478.91606667  241.016873114  13.9151156572  529.73  2010.58  1832.71  1916.73733333 
-27  2  300  1468.6284  241.269429941  13.9296970324  678.86  1947.14  1832.41  1885.042 
-27  7  300  1525.74766667  231.68574591  13.3763827769  692.3  2048.0  1881.11  1940.658 
-27  12  300  1455.28223333  254.826533659  14.7124167805  778.66  2056.0  1813.0  1895.36266667 
-27  17  300  1462.3574  240.346824644  13.8764303907  778.66  2056.0  1808.26  1903.01066667 
-27  22  300  1455.3704  258.770626644  14.9401290951  704.39  2056.0  1810.68  1900.84666667 
-27  27  300  1438.29416667  230.541226162  13.3103038984  788.28  2035.0  1792.0  1872.41066667 
-27  32  300  1438.62583333  230.062585094  13.2826695435  788.28  2035.0  1792.0  1872.41066667 

-11  -42  300  1429.07996667  232.908172863  13.4469596299  815.95  2071.61  1811.0  1898.89733333 
-11  -38  300  1403.4092  261.572616174  15.1019020361  278.86  1972.0  1775.0  1847.198 
-11  -33  300  1412.42796667  247.782466127  14.3057273519  706.22  2118.0  1775.0  1866.58866667 
-11  -28  300  1444.33523333  247.52005449  14.290577009  706.22  1972.0  1827.0  1894.672 
-11  -23  300  1418.65356667  260.325061628  15.0298744408  744.0  2002.9  1809.0  1883.55466667 
-11  -18  300  1425.20613333  243.971244712  14.0856863809  774.16  1955.11  1829.0  1880.02933333 
-11  -13  300  1361.10593333  256.904680322  14.832398634  641.86  1974.78  1764.11  1847.26733333 
-11  -8  300  1298.4482  282.492809907  16.3097299844  626.65  2056.0  1794.81  1871.61133333 
-11  -3  300  1354.8204  267.268577494  15.4307585162  514.51  1919.0  1763.37  1820.28 
-11  2  300  1289.68123333  298.99544269  17.2625099324  469.12  2055.0  1758.1  1837.12 
-11  7  300  1302.48683333  285.103136572  16.4604372646  578.45  1949.25  1771.88  1870.10066667 
-11  12  300  1292.45713333  268.069945265  15.477025506  0.0  1965.37  1676.78  1750.696 
-11  17  300  1273.41653333  283.223192337  16.3518986336  0.0  1965.37  1713.6  1771.46333333 
-11  22  300  1266.5334  273.770857271  15.8061678142  0.0  1965.37  1676.78  1766.39 
-11  27  300  1418.86546667  255.601280434  14.7571468064  666.77  1970.86  1798.37  1871.21466667 
-11  32  300  1418.6488  255.718789527  14.763931197  666.77  1970.86  1798.37  1871.21466667 

5  -42  300  1359.72226667  243.788325796  14.0751255523  705.84  1954.0  1754.06  1827.12133333 
5  -38  300  1399.3781  275.389050878  15.8995942656  521.25  2115.0  1825.37  1900.63666667 
5  -33  300  1316.93316667  273.368815484  15.7829559208  45.36  1908.0  1749.11  1795.35666667 
5  -28  300  1403.86646667  252.845630194  14.5980492656  701.48  2052.07  1774.0  1887.22 
5  -23  300  1395.11026667  243.944533187  14.0841441903  602.71  2056.0  1786.37  1863.56466667 
5  -18  300  1402.1795  249.090617103  14.3812534837  611.9  2039.0  1773.0  1859.308 
5  -13  300  1401.86666667  260.58461009  15.0448594782  579.18  1964.26  1780.11  1846.96266667 
5  -8  300  1374.51943333  245.066792336  14.1489378525  735.14  2079.0  1761.0  1848.60533333 
5  -3  300  1363.1904  268.769285921  15.5174019576  167.65  2066.58  1790.84  1896.65866667 
5  2  300  1442.76626667  248.396512384  14.3411793291  614.74  2139.11  1839.0  1927.14666667 
5  7  300  1383.88756667  260.930495537  15.0648291838  478.81  1975.63  1806.68  1880.74866667 
5  12  300  1347.5815  277.764607261  16.0367470773  604.43  2137.0  1775.0  1895.93 
5  17  300  1347.44743333  291.008730352  16.8013968805  521.0  2137.0  1821.0  1923.566 
5  22  300  1352.23143333  282.070811309  16.285365884  397.48  2137.0  1801.0  1872.562 
5  27  300  1285.63263333  266.310929912  15.3754687073  611.48  1956.0  1705.6  1807.41866667 
5  32  300  1287.1175  264.874949674  15.2925623496  611.48  1956.0  1705.6  1806.56066667 

21  -42  300  1357.83563333  282.076475219  16.28569289  167.0  1859.25  1763.44  1814.498 
21  -38  300  1345.78456667  274.105089405  15.8254647154  322.24  2097.0  1767.79  1890.97533333 
21  -33  300  1391.38826667  275.398380481  15.9001329105  650.0  2097.0  1828.0  1917.51666667 
21  -28  300  1336.777  270.277174253  15.6044599311  627.79  2048.0  1787.95  1886.81 
21  -23  300  1346.48516667  278.959523024  16.1057355711  572.58  2097.0  1787.0  1879.05066667 
21  -18  300  1405.66573333  273.59812136  15.7961949017  298.79  2082.48  1849.11  1951.37 
21  -13  300  1420.7274  267.783793002  15.4605044974  712.52  2005.0  1847.05  1900.26933333 
21  -8  300  1402.7023  259.405501  14.9767835832  602.38  2022.17  1813.27  1888.77933333 
21  -3  300  1339.07126667  269.069195096  15.5347172219  545.0  2070.0  1732.85  1835.56133333 
21  2  300  1381.30163333  266.948737283  15.412292533  660.08  2066.0  1833.77  1899.09333333 
21  7  300  1354.69253333  273.988924752  15.8187579461  533.5  1962.0  1793.0  1866.43 
21  12  300  1289.94473333  299.088688142  17.267893461  398.81  2038.25  1766.0  1857.02933333 
21  17  300  1251.50023333  288.979181028  16.6842207957  534.32  1895.0  1726.59  1793.53933333 
21  22  300  1284.60273333  280.929403867  16.2194666946  429.35  1969.34  1747.91  1817.752 
21  27  300  1272.08246667  286.832331083  16.5602723563  577.73  1970.0  1756.87  1845.46466667 
21  32  300  1272.08246667  286.832331083  16.5602723563  577.73  1970.0  1756.87  1845.46466667 

37  -42  300  1370.62526667  271.0759766  15.6505788061  615.81  1997.0  1787.24  1867.12466667 
37  -38  300  1347.27423333  268.546441418  15.5045360243  533.0  2046.0  1753.0  1878.956 
37  -33  300  1356.7948  289.271266568  16.7010843622  594.88  2046.0  1760.0  1881.312 
37  -28  300  1363.9698  293.717923846  16.9578122399  573.61  2046.0  1798.36  1880.472 
37  -23  300  1317.08186667  293.031816006  16.9181997852  64.0  1927.0  1747.0  1822.38333333 
37  -18  300  1258.5786  291.058799773  16.8042876399  515.17  1961.0  1754.49  1838.13 
37  -13  300  1318.35813333  270.452218853  15.6145661358  596.0  2031.84  1754.41  1831.43133333 
37  -8  300  1299.33013333  292.241503895  16.8725710942  610.47  1930.33  1747.9  1812.62733333 
37  -3  300  1351.9913  273.689641286  15.8014788071  589.96  1957.0  1786.63  1846.67666667 
37  2  300  1373.303  275.071384543  15.8812537912  620.71  2056.0  1805.0  1852.18533333 
37  7  300  1331.4061  280.87494298  16.2163223938  385.45  2012.48  1770.0  1844.574 
37  12  300  1309.5663  285.601857821  16.4892309494  568.0  2087.0  1766.0  1862.70733333 
37  17  300  1297.35643333  284.45605166  16.4230777999  435.6  2087.0  1735.48  1840.19133333 
37  22  300  1306.49043333  278.53338236  16.0811323284  625.81  2087.0  1761.07  1868.05066667 
37  27  300  1250.0282  302.484160832  17.4639311682  174.8  1875.0  1738.55  1792.186 
37  32  300  1250.0282  302.484160832  17.4639311682  174.8  1875.0  1738.55  1792.186 

52  -42  300  1354.0255  277.888128215  16.0438785629  534.2  2013.0  1792.0  1844.54733333 
52  -38  300  1350.6406  307.78479283  17.7699632993  548.9  2006.0  1824.68  1926.63533333 
52  -33  300  1322.25886667  280.760995077  16.2097436086  536.65  2003.0  1752.0  1861.456 
52  -28  300  1336.14276667  281.852201868  16.272744462  574.06  2098.0  1792.17  1872.76466667 
52  -23  300  1350.0595  294.238154794  16.9878477876  554.44  2006.0  1810.7  1908.03533333 
52  -18  300  1233.23523333  313.063260805  18.0747157899  171.98  1978.11  1711.0  1766.556 
52  -13  300  1298.4725  286.967087752  16.5680525362  68.36  2045.0  1724.15  1830.978 
52  -8  300  1297.48596667  309.55577899  17.8722112329  542.32  1978.03  1729.73  1838.81066667 
52  -3  300  1262.782  285.148116655  16.463034191  480.27  2010.32  1726.79  1810.14933333 
52  2  300  1226.5407  290.800661253  16.7893840055  187.11  1912.06  1670.77  1758.78266667 
52  7  300  1293.91496667  295.295231998  17.0488781685  277.0  1945.0  1719.65  1781.02 
52  12  300  1355.92556667  301.51279921  17.4078495788  550.57  1994.37  1785.62  1845.98866667 
52  17  300  1353.02423333  293.459147025  16.9428717531  631.9  1983.0  1786.08  1883.47933333 
52  22  300  1342.00813333  286.189612685  16.5231649923  576.77  2001.0  1772.0  1853.36133333 
52  27  300  1325.37906667  275.33899402  15.8967042316  502.56  1935.77  1769.11  1840.078 
52  32  300  1323.28693333  276.695326079  15.9750120995  502.56  1935.77  1769.11  1840.078 

68  -42  300  1274.98303333  282.064224612  16.2849856008  566.46  1935.35  1707.33  1772.27533333 
68  -38  300  1220.55396667  298.43622662  17.2302235775  492.97  1916.76  1690.73  1770.19733333 
68  -33  300  1214.1112  305.812438463  17.6560893668  84.19  2007.0  1683.68  1783.364 
68  -28  300  1200.89673333  291.238172718  16.8146437417  216.8  1961.66  1646.0  1771.29333333 
68  -23  300  1211.04963333  290.094934789  16.7486388691  459.37  1929.76  1675.06  1753.76266667 
68  -18  300  1262.02716667  298.154919108  17.2139822807  147.0  1927.0  1692.43  1768.55533333 
68  -13  300  1247.73453333  273.567886722  15.794449304  557.68  1881.9  1672.17  1743.23 
68  -8  300  1231.11226667  292.235826205  16.8722432926  275.69  1978.0  1688.38  1771.228 
68  -3  300  1286.3151  289.754214508  16.7289673745  557.0  1894.9  1732.0  1810.876 
68  2  300  1251.60006667  291.536682297  16.8318782003  501.0  2033.25  1743.84  1834.44066667 
68  7  300  1280.8071  269.44844461  15.5566132028  406.0  2083.0  1687.17  1825.45133333 
68  12  300  1393.7308  301.670237179  17.4169392642  463.95  2135.0  1842.0  1938.64 
68  17  300  1376.41556667  301.881448483  17.4291335545  379.84  2135.0  1840.38  1916.04333333 
68  22  300  1372.68426667  300.348075852  17.3406042444  418.6  2135.0  1831.0  1921.724 
68  27  300  1248.32613333  283.256414618  16.353816723  38.95  1994.0  1672.75  1765.32533333 
68  32  300  1248.26806667  283.173995358  16.3490582447  38.95  1994.0  1672.75  1765.32533333 

