L	opf	cc	jcc
0.199	0.0362085	0.0403478	0.0425297
0.2	0.0360871	0.0402223	0.0424317
0.201	0.0359611	0.0400939	0.0423332
0.202	0.0358459	0.039973	0.0422366
0.203	0.0357239	0.0398471	0.0421401
0.204	0.0355945	0.0397161	0.0420382
0.205	0.0354802	0.0395983	0.0419417
0.206	0.035348	0.039456	0.0418351
0.207	0.0352352	0.039341	0.0417456
0.208	0.0351099	0.039208	0.0416433
0.209	0.0349982	0.0390916	0.0415519
0.21	0.0348701	0.0389592	0.0414507
0.211	0.0347623	0.0388438	0.0413627
0.212	0.0346386	0.0387132	0.0412619
0.213	0.0345202	0.038584	0.0411638
0.214	0.0344041	0.0384625	0.0410721
0.215	0.0342881	0.0383351	0.0409765
0.216	0.034162	0.0381998	0.0408733
0.217	0.0340666	0.0380898	0.0407901
0.218	0.0339566	0.037966	0.0407019
0.219	0.0338436	0.0378276	0.0406007
0.22	0.0337391	0.0377126	0.0405146
0.221	0.0336242	0.0375793	0.0404159
0.222	0.0335117	0.0374481	0.0403157
0.223	0.0334161	0.037337	0.0402386
0.224	0.0332992	0.0371935	0.0401318
0.225	0.0332011	0.0370843	0.0400531
0.226	0.0330891	0.0369483	0.0399547
0.227	0.0329854	0.0368242	0.0398634
0.228	0.0328812	0.0367015	0.0397726
0.229	0.0327824	0.0365836	0.0396881
0.23	0.0326797	0.0364622	0.0395968
0.231	0.032578	0.0363354	0.0395023
0.232	0.0324886	0.036228	0.0394209
0.233	0.0323777	0.0360968	0.0393213
0.234	0.0322906	0.0359829	0.0392388
0.235	0.0322019	0.0358681	0.0391568
0.236	0.03211	0.0357511	0.0390662
0.237	0.0320053	0.0356217	0.0389702
0.238	0.0319287	0.0355184	0.0388935
0.239	0.0318305	0.0353928	0.0387987
0.24	0.0317447	0.0352805	0.0387174
0.241	0.0316542	0.0351615	0.0386336
0.242	0.0315608	0.0350444	0.0385429
0.243	0.0314768	0.034935	0.0384608
0.244	0.0313948	0.0348312	0.0383855
0.245	0.0312972	0.0347084	0.0382979
0.246	0.0312133	0.0345998	0.0382106
0.247	0.0311305	0.0344937	0.0381352
0.248	0.0310329	0.0343797	0.0380438
0.249	0.0309533	0.0342821	0.0379642
0.25	0.0308599	0.0341676	0.0378747
0.251	0.0307727	0.0340671	0.0377957
0.252	0.0306875	0.0339618	0.0377087
0.253	0.0306038	0.0338649	0.0376309
0.254	0.0305208	0.0337654	0.0375491
0.255	0.0304277	0.0336577	0.0374564
0.256	0.0303428	0.0335629	0.0373768
0.257	0.0302596	0.0334692	0.0372959
0.258	0.0301688	0.03337	0.0372057
0.259	0.0300819	0.0332779	0.0371241
0.26	0.0299968	0.0331835	0.0370394
0.261	0.0299115	0.0330916	0.0369546
0.262	0.0298205	0.0330026	0.0368697
0.263	0.0297278	0.0329069	0.0367819
0.264	0.0296461	0.0328243	0.0367012
0.265	0.0295573	0.0327348	0.0366116
0.266	0.0294635	0.0326396	0.0365176
0.267	0.0293793	0.0325575	0.0364357
0.268	0.0292953	0.0324783	0.0363538
0.269	0.0292031	0.0323903	0.0362623
0.27	0.0291215	0.0323187	0.036182
0.271	0.029034	0.0322366	0.0360971
0.272	0.0289384	0.0321488	0.0359984
0.273	0.0288636	0.0320762	0.0359223
0.274	0.0287717	0.031996	0.0358324
0.275	0.0286878	0.0319179	0.0357405
0.276	0.0286043	0.0318441	0.0356576
0.277	0.0285166	0.0317665	0.0355666
0.278	0.0284231	0.0316793	0.035469
0.279	0.0283418	0.0316071	0.0353817
0.28	0.0282661	0.0315446	0.0353028
0.281	0.0281838	0.0314696	0.0352163
0.282	0.0281042	0.0313987	0.0351249
0.283	0.0280239	0.0313308	0.0350402
0.284	0.0279509	0.0312668	0.0349571
0.285	0.0278856	0.031212	0.0348809
0.286	0.0277974	0.0311297	0.03478
0.287	0.0277272	0.0310703	0.0346979
0.288	0.027659	0.0310114	0.0346173
0.289	0.0275807	0.0309391	0.034521
0.29	0.0275143	0.0308807	0.0344387
0.291	0.0274554	0.0308294	0.0343637
0.292	0.0273898	0.0307744	0.0342827
0.293	0.0273299	0.0307231	0.0342054
0.294	0.0272605	0.0306565	0.0341137
0.295	0.0271987	0.030604	0.0340364
0.296	0.0271369	0.0305485	0.0339561
0.297	0.02708	0.03049	0.0338738
0.298	0.0270226	0.030442	0.0338029
0.299	0.0269646	0.0303856	0.0337175
0.3	0.0269023	0.0303287	0.0336387
0.301	0.0268533	0.0302848	0.0335676
0.302	0.0267964	0.0302327	0.0334968
0.303	0.0267399	0.0301787	0.0334164
0.304	0.0266846	0.0301232	0.033342
0.305	0.0266326	0.0300738	0.0332682
0.306	0.0265797	0.030023	0.033194
0.307	0.0265332	0.0299762	0.0331276
0.308	0.0264848	0.029931	0.0330566
0.309	0.0264245	0.0298676	0.0329757
0.31	0.0263725	0.0298146	0.0329019
0.311	0.026326	0.0297723	0.0328405
0.312	0.026275	0.029717	0.0327636
0.313	0.026222	0.0296617	0.0326888
0.314	0.0261734	0.0296084	0.0326178
0.315	0.0261257	0.0295613	0.0325489
0.316	0.0260777	0.0295066	0.0324765
0.317	0.026037	0.0294589	0.0324093
0.318	0.0259897	0.0294068	0.0323385
0.319	0.025947	0.0293569	0.0322663
0.32	0.0259001	0.0293005	0.0321932
0.321	0.025861	0.0292537	0.0321258
0.322	0.0258111	0.0291933	0.0320457
0.323	0.0257719	0.0291514	0.0319839
0.324	0.0257282	0.0290914	0.031907
0.325	0.025687	0.029041	0.0318373
0.326	0.0256464	0.0289942	0.0317685
0.327	0.0255966	0.0289325	0.0316868
0.328	0.0255566	0.0288832	0.0316185
0.329	0.0255127	0.0288269	0.0315419
0.33	0.0254752	0.0287814	0.0314742
0.331	0.0254336	0.0287237	0.0313974
0.332	0.0253929	0.0286757	0.0313275
0.333	0.0253597	0.0286283	0.0312598
0.334	0.0253207	0.0285773	0.0311874
0.335	0.0252754	0.0285215	0.0311091
0.336	0.0252379	0.0284709	0.0310381
0.337	0.0251947	0.0284153	0.0309591
0.338	0.0251607	0.0283745	0.0308959
0.339	0.0251254	0.0283221	0.0308213
0.34	0.0250838	0.0282698	0.0307435
0.341	0.0250421	0.02822	0.0306645
0.342	0.0250002	0.0281634	0.0305849
0.343	0.0249668	0.028127	0.0305175
0.344	0.0249237	0.0280721	0.0304375
0.345	0.0248924	0.0280328	0.0303659
0.346	0.0248457	0.0279778	0.0302861
0.347	0.0248112	0.0279403	0.0302108
0.348	0.0247768	0.027902	0.0301362
0.349	0.0247334	0.0278578	0.0300617
0.35	0.0246954	0.0278115	0.0299874
0.351	0.0246546	0.0277688	0.029909
0.352	0.0246135	0.0277248	0.0298245
0.353	0.024574	0.0276843	0.0297466
0.354	0.0245359	0.0276472	0.0296733
0.355	0.0245037	0.0276145	0.0296023
0.356	0.0244587	0.0275718	0.0295196
0.357	0.0244185	0.027532	0.029445
0.358	0.0243792	0.0274966	0.0293722
0.359	0.0243388	0.0274562	0.0292898
0.36	0.0242988	0.02742	0.0292179
0.361	0.0242601	0.0273853	0.0291404
0.362	0.0242172	0.0273445	0.0290566
0.363	0.0241793	0.0273123	0.0289878
0.364	0.0241345	0.0272731	0.0289071
0.365	0.0240931	0.0272365	0.028832
0.366	0.024055	0.0272036	0.0287623
0.367	0.0240122	0.0271675	0.028683
0.368	0.023973	0.0271361	0.0286136
0.369	0.0239301	0.0270992	0.0285382
0.37	0.0238916	0.0270686	0.0284683
0.371	0.0238579	0.027043	0.0284044
0.372	0.0238071	0.0270017	0.02832
0.373	0.0237677	0.0269726	0.0282573
0.374	0.0237256	0.0269374	0.0281854
0.375	0.0236847	0.0269073	0.0281148
0.376	0.0236372	0.0268701	0.0280452
0.377	0.0235975	0.0268421	0.0279794
0.378	0.0235509	0.0268085	0.0279102
0.379	0.0235196	0.0267845	0.0278516
0.38	0.0234705	0.0267473	0.0277809
0.381	0.0234277	0.0267177	0.0277193
0.382	0.0233844	0.0266825	0.0276538
0.383	0.0233405	0.0266543	0.0275934
0.384	0.023298	0.0266228	0.0275297
0.385	0.0232603	0.0265966	0.0274671
0.386	0.0232132	0.0265639	0.0274107
0.387	0.0231698	0.0265315	0.0273455
0.388	0.0231174	0.026493	0.0272742
0.389	0.0230768	0.0264649	0.027215
0.39	0.023032	0.0264337	0.0271566
0.391	0.0229949	0.0264091	0.0270945
0.392	0.0229464	0.0263732	0.0270317
0.393	0.0228997	0.0263411	0.0269647
0.394	0.0228587	0.0263118	0.0269086
0.395	0.0228116	0.0262815	0.0268465
0.396	0.0227604	0.0262436	0.0267741
0.397	0.0227227	0.0262201	0.026724
0.398	0.022676	0.0261844	0.0266526
0.399	0.0226398	0.026163	0.0266015
0.4	0.0225816	0.0261219	0.0265273
0.401	0.0225377	0.0260889	0.0264669
0.402	0.0224986	0.0260625	0.0264082
0.403	0.0224497	0.0260296	0.0263464
0.404	0.0224114	0.0260075	0.0262908
0.405	0.0223523	0.0259606	0.0262163
0.406	0.0223121	0.0259308	0.0261547
0.407	0.0222676	0.0259006	0.0260954
0.408	0.0222192	0.0258637	0.026027
0.409	0.0221799	0.0258393	0.0259683
0.41	0.0221313	0.0258022	0.0259031
0.411	0.0220902	0.0257705	0.0258397
0.412	0.0220535	0.0257395	0.025779
0.413	0.0220136	0.0257094	0.0257169
0.414	0.0219669	0.0256698	0.0256522
0.415	0.0219291	0.0256394	0.0255904
0.416	0.0218814	0.0256001	0.0255202
0.417	0.0218492	0.0255733	0.0254631
0.418	0.0218055	0.0255379	0.0253967
0.419	0.0217776	0.0255118	0.025343
0.42	0.0217299	0.0254745	0.0252739
0.421	0.0216853	0.0254349	0.0252095
0.422	0.0216453	0.0254028	0.0251476
