L	opf	cc	jcc
0.7128	0.0123598	0.0184198	0.0179339
0.7136	0.0123395	0.0183956	0.0179074
0.7144	0.0123243	0.0183691	0.0178787
0.7152	0.0123031	0.0183408	0.0178479
0.716	0.0122791	0.0183119	0.0178165
0.7168	0.0122528	0.0182763	0.0177782
0.7176	0.0122328	0.018246	0.017745
0.7184	0.0122113	0.0182177	0.0177141
0.7192	0.012184	0.0181878	0.0176816
0.72	0.0121708	0.0181639	0.0176542
0.7208	0.0121458	0.0181336	0.0176212
0.7216	0.0121237	0.0181072	0.0175914
0.7224	0.0120942	0.0180672	0.0175482
0.7232	0.0120748	0.0180464	0.0175248
0.724	0.0120509	0.0180146	0.0174887
0.7248	0.0120293	0.0179882	0.017459
0.7256	0.0120074	0.0179565	0.0174238
0.7264	0.0119842	0.0179288	0.0173926
0.7272	0.0119591	0.0179	0.0173597
0.728	0.0119418	0.0178757	0.0173317
0.7288	0.0119146	0.0178446	0.0172969
0.7296	0.0118915	0.0178146	0.0172635
0.7304	0.011866	0.017791	0.0172361
0.7312	0.0118376	0.0177568	0.0171977
0.732	0.0118111	0.0177253	0.0171618
0.7328	0.011789	0.0177013	0.0171343
0.7336	0.011771	0.0176822	0.0171112
0.7344	0.0117327	0.0176395	0.0170637
0.7352	0.0117138	0.0176193	0.0170382
0.736	0.0116918	0.0175934	0.0170093
0.7368	0.0116687	0.0175704	0.016982
0.7376	0.0116412	0.0175429	0.0169497
0.7384	0.0116116	0.01751	0.0169114
0.7392	0.0115857	0.0174831	0.01688
0.74	0.0115627	0.0174587	0.0168513
0.7408	0.0115378	0.0174343	0.0168219
0.7416	0.0115081	0.0174058	0.0167876
0.7424	0.0114846	0.0173814	0.0167589
0.7432	0.0114561	0.0173534	0.0167256
0.744	0.0114288	0.0173262	0.0166931
0.7448	0.0114012	0.0172992	0.016661
0.7456	0.011375	0.0172762	0.0166331
0.7464	0.0113481	0.0172527	0.0166033
0.7472	0.0113243	0.0172345	0.0165813
0.748	0.0112983	0.0172079	0.0165486
0.7488	0.0112699	0.0171822	0.0165168
0.7496	0.0112382	0.0171547	0.0164837
0.7504	0.0112047	0.0171241	0.0164466
0.7512	0.0111784	0.0171046	0.0164224
0.752	0.0111458	0.0170749	0.0163863
0.7528	0.0111222	0.0170571	0.0163628
0.7536	0.0111051	0.0170449	0.0163442
0.7544	0.0110654	0.017015	0.0163091
0.7552	0.0110355	0.0169857	0.0162726
0.756	0.0110108	0.0169693	0.01625
0.7568	0.0109752	0.0169448	0.0162191
0.7576	0.0109516	0.0169246	0.0161927
0.7584	0.0109156	0.016896	0.0161573
0.7592	0.010888	0.0168793	0.0161345
0.76	0.010855	0.0168558	0.0161047
0.7608	0.0108339	0.0168414	0.0160816
0.7616	0.0108004	0.0168183	0.0160521
0.7624	0.0107641	0.0167951	0.0160236
0.7632	0.0107465	0.0167853	0.0160059
0.764	0.0107055	0.0167568	0.0159706
0.7648	0.0106771	0.0167383	0.0159441
0.7656	0.0106449	0.0167193	0.0159186
0.7664	0.0106187	0.0167009	0.0158921
0.7672	0.010588	0.0166846	0.01587
0.768	0.0105552	0.016662	0.0158395
0.7688	0.010521	0.0166436	0.0158156
0.7696	0.0104849	0.0166224	0.0157872
0.7704	0.0104593	0.0166108	0.0157684
0.7712	0.010423	0.016587	0.0157359
0.772	0.0103959	0.0165739	0.0157168
0.7728	0.0103603	0.0165519	0.0156864
0.7736	0.010323	0.0165306	0.0156597
0.7744	0.010297	0.0165192	0.01564
0.7752	0.0102624	0.0164987	0.0156129
0.776	0.010228	0.0164819	0.0155888
0.7768	0.010197	0.0164665	0.0155669
0.7776	0.010163	0.0164485	0.0155415
0.7784	0.0101341	0.0164357	0.0155218
0.7792	0.0101001	0.0164156	0.0154951
0.78	0.0100682	0.0164024	0.0154757
0.7808	0.0100295	0.0163809	0.0154468
0.7816	0.00999415	0.0163631	0.0154225
0.7824	0.00996112	0.0163466	0.0153988
0.7832	0.00993509	0.0163367	0.0153836
0.784	0.00989791	0.0163162	0.0153556
0.7848	0.00986077	0.0162971	0.015331
0.7856	0.00983221	0.0162849	0.0153128
0.7864	0.00980731	0.0162758	0.0152971
0.7872	0.00976698	0.0162526	0.0152679
0.788	0.00974946	0.0162491	0.0152576
0.7888	0.00970673	0.0162246	0.0152282
0.7896	0.00967218	0.0162081	0.0152046
0.7904	0.00964511	0.0161965	0.0151872
0.7912	0.00960799	0.0161754	0.0151615
0.792	0.00958241	0.0161659	0.0151458
0.7928	0.00954826	0.0161482	0.0151223
0.7936	0.00951386	0.01613	0.0150985
0.7944	0.0094906	0.0161213	0.015084
0.7952	0.00945703	0.0161009	0.0150579
0.796	0.00941866	0.01608	0.015032
0.7968	0.00939044	0.0160658	0.0150123
0.7976	0.00936163	0.0160515	0.0149927
