L	opf	cc	jcc
0.814	0.0352811	0.026184	0.0243343
0.815	0.0350915	0.0260057	0.0241488
0.816	0.0350904	0.0259628	0.0240909
0.817	0.0348709	0.0257486	0.0238763
0.818	0.0348983	0.0257337	0.0238471
0.819	0.0347075	0.0255484	0.0236642
0.82	0.0346533	0.0254762	0.0235801
0.821	0.0345608	0.0253507	0.0234508
0.822	0.0344372	0.0252202	0.0233113
0.823	0.0344264	0.0251829	0.0232631
0.824	0.0342937	0.0250439	0.023117
0.825	0.0341939	0.0249179	0.0229829
0.826	0.0341217	0.0248316	0.0228864
0.827	0.0340134	0.0247052	0.0227582
0.828	0.0338704	0.0245661	0.0226104
0.829	0.0337754	0.0244412	0.0224766
0.83	0.0336786	0.0243125	0.0223353
0.831	0.0335233	0.0241656	0.0221877
0.832	0.0335638	0.0241604	0.0221738
0.833	0.0334067	0.0239986	0.0220039
0.834	0.0332858	0.0238651	0.0218626
0.835	0.0331613	0.0237231	0.0217104
0.836	0.0330444	0.0235821	0.0215633
0.837	0.0329692	0.0234948	0.0214661
0.838	0.0329236	0.02343	0.0213935
0.839	0.032815	0.0232901	0.0212445
0.84	0.0327066	0.0231653	0.0211203
0.841	0.0325626	0.0230436	0.0209815
0.842	0.032448	0.0228967	0.0208379
0.843	0.0324514	0.0228544	0.0207789
0.844	0.0323678	0.0227433	0.020661
0.845	0.0322424	0.0226174	0.020525
0.846	0.0320953	0.0224562	0.0203586
0.847	0.0319992	0.0223371	0.0202333
0.848	0.0319608	0.022271	0.0201525
0.849	0.0318243	0.0221143	0.0199911
0.85	0.0316711	0.0219673	0.0198372
0.851	0.0315811	0.0218458	0.0197089
0.852	0.031599	0.0217938	0.0196481
0.853	0.0314262	0.0216461	0.0194941
0.854	0.0313775	0.0215465	0.01938
0.855	0.0312375	0.0214047	0.0192307
0.856	0.0311495	0.0213048	0.0191169
0.857	0.0310783	0.0211855	0.0189919
0.858	0.0309435	0.0210408	0.0188428
0.859	0.0308765	0.0209492	0.0187351
0.86	0.0307946	0.0208213	0.0186015
0.861	0.0306852	0.0207037	0.0184769
0.862	0.0306344	0.0206118	0.0183837
0.863	0.0304833	0.0204531	0.0182176
0.864	0.0302855	0.0202827	0.0180305
0.865	0.0302461	0.0201908	0.0179281
0.866	0.0302937	0.0201608	0.0178816
0.867	0.030022	0.0199243	0.0176522
0.868	0.0301014	0.0199221	0.0176367
0.869	0.0299338	0.0197583	0.0174585
0.87	0.0299184	0.0196867	0.0173751
0.871	0.0298847	0.0196062	0.0172877
0.872	0.0296195	0.0193399	0.0170153
0.873	0.0295461	0.0192484	0.0169173
0.874	0.0294837	0.0191338	0.0167992
0.875	0.0295086	0.0191103	0.0167635
0.876	0.0293701	0.0189345	0.0165791
0.877	0.0293496	0.0188859	0.0165138
0.878	0.029098	0.0186367	0.0162629
0.879	0.0290993	0.01858	0.0161945
0.88	0.0290435	0.0184844	0.0160872
0.881	0.0289574	0.018358	0.0159534
0.882	0.0288045	0.0181936	0.0157826
0.883	0.0288254	0.018163	0.0157495
0.884	0.0286542	0.0179663	0.0155476
0.885	0.0284154	0.0177571	0.0153239
0.886	0.0284759	0.0177243	0.0152797
0.887	0.02846	0.0176476	0.0151884
0.888	0.0282607	0.0174687	0.0150046
0.889	0.0282155	0.0173427	0.0148742
0.89	0.0281908	0.0172736	0.0147896
0.891	0.0280589	0.0170992	0.0146213
0.892	0.0280275	0.0170084	0.014521
0.893	0.0279679	0.0168967	0.0143867
0.894	0.0279853	0.0168273	0.014302
0.895	0.0278663	0.0166765	0.0141472
0.896	0.0277598	0.0165391	0.0140033
0.897	0.0275283	0.0163225	0.0137829
0.898	0.0274114	0.0161649	0.0136155
0.899	0.0273605	0.0160307	0.0135002
0.9	0.0274666	0.0160208	0.0134601
0.901	0.0273146	0.0158636	0.0133023
0.902	0.0271859	0.0156831	0.0131054
0.903	0.0271244	0.0155626	0.0129831
0.904	0.0270266	0.0154205	0.012832
0.905	0.0268896	0.0152694	0.0126836
0.906	0.0270463	0.015247	0.0126384
0.907	0.0266909	0.0149607	0.0123719
0.908	0.0266375	0.014827	0.012227
0.909	0.0266165	0.0147244	0.0121154
0.91	0.0264892	0.0145543	0.0119281
0.911	0.0266013	0.014545	0.0119121
0.912	0.0263713	0.0143275	0.0117013
0.913	0.0263777	0.0141717	0.0115382
0.914	0.026263	0.0140524	0.0114115
0.915	0.0261221	0.0138778	0.0112222
0.916	0.025905	0.0136137	0.010974
0.917	0.025927	0.0135234	0.0108703
0.918	0.0260595	0.0135032	0.0108362
0.919	0.0257866	0.0132538	0.0105949
0.92	0.0257071	0.0130966	0.010429
0.921	0.0257177	0.0129678	0.0102891
0.922	0.0254693	0.012726	0.0100707
0.923	0.025455	0.0126399	0.00996127
0.924	0.0254627	0.0124976	0.00982384
0.925	0.0253807	0.0123654	0.00969093
0.926	0.0252722	0.0121854	0.00952256
0.927	0.0250058	0.0119391	0.00927548
0.928	0.0253135	0.0119359	0.00925765
0.929	0.0252287	0.0117497	0.00908076
0.93	0.0250867	0.0115722	0.00890392
0.931	0.0249216	0.011367	0.00871772
0.932	0.0248022	0.0111511	0.00851577
0.933	0.0248475	0.0110731	0.00842105
0.934	0.0246643	0.0107703	0.00814908
0.935	0.0246374	0.0106194	0.00798841
0.936	0.0244731	0.0104429	0.00780407
0.937	0.024502	0.0103153	0.0077132
0.938	0.0242816	0.0100702	0.00747284
0.939	0.0245508	0.0100411	0.00742886
0.94	0.0244946	0.00984996	0.0072456
0.941	0.0243865	0.00963547	0.00705745
0.942	0.0239517	0.00928445	0.00675441
0.943	0.0243568	0.00933914	0.00677503
0.944	0.0243118	0.00911944	0.00659293
0.945	0.0243405	0.00893844	0.00641459
0.946	0.0238927	0.00861154	0.00612045
0.947	0.0239604	0.00848113	0.00599174
0.948	0.0241655	0.00826391	0.00581444
0.949	0.0239809	0.00808166	0.00566905
0.95	0.0244231	0.00798907	0.00555786
0.951	0.0244347	0.00778866	0.00542
0.952	0.0239839	0.00747895	0.00511723
0.953	0.0240816	0.0073363	0.00502025
0.954	0.0242938	0.00717515	0.00485806
0.955	0.0240723	0.00688326	0.00461842
0.956	0.0242673	0.00672142	0.00451488
0.957	0.0239096	0.00640815	0.00425139
0.958	0.0243499	0.00629767	0.00416881
0.959	0.0245895	0.00618838	0.00408633
0.96	0.0245762	0.00590124	0.00388127
0.961	0.0245857	0.00562032	0.00362279
0.962	0.0251081	0.00554854	0.0035966
0.963	0.0248874	0.00523435	0.00331418
0.964	0.0249983	0.00502508	0.00320169
0.965	0.0248211	0.00476528	0.00301263
0.966	0.0253271	0.00456228	0.00285839
0.967	0.0258579	0.0044479	0.00282225
0.968	0.0265567	0.00447598	0.00287924
0.969	0.0258209	0.00405074	0.0025184
0.97	0.026337	0.00373487	0.00231416
0.971	0.0271759	0.00375725	0.00236925
0.972	0.0275634	0.00340296	0.00212052
0.973	0.0281485	0.00320763	0.00197884
0.974	0.0294754	0.00317809	0.00198499
0.975	0.029359	0.00288464	0.0017827
0.976	0.0302796	0.00282246	0.00179328
0.977	0.0314913	0.00255774	0.00158011
0.978	0.0330198	0.00276073	0.00186597
0.979	0.0334612	0.00232464	0.00150509
0.98	0.0350012	0.00210935	0.00132032
0.981	0.0376565	0.00204171	0.00133717
0.982	0.0411393	0.00233142	0.00166778
0.983	0.0428235	0.00187564	0.00131988
0.984	0.0461727	0.00159292	0.00110046
0.985	0.0501344	0.00223247	0.00176176
0.986	0.0549534	0.00185167	0.00145672
0.987	0.0635091	0.0013769	0.00101454
0.988	0.0688144	0.00190958	0.00158618
0.989	0.0847375	0.00184278	0.00156415
0.99	0.0955543	0.00126862	0.000965824
0.991	0.124764	0.00129547	0.00101974
0.992	0.156298	0.00229217	0.00186005
0.993	0.209385	0.00176609	0.00157443
0.994	0.265291	0.00233182	0.00209322
0.995	0.344903	0.00482111	0.00466597
0.996	0.451032	0.00485078	0.00443135
0.997	0.584676	0.00947206	0.00781786
0.998	0.711877	0.012895	0.0123385
