L	opf	cc	jcc
0.302	0.026789	0.0376026	0.033487
0.303	0.0267375	0.0375393	0.0334149
0.304	0.0266895	0.037479	0.0333459
0.305	0.0266364	0.0374194	0.0332717
0.306	0.0265802	0.0373541	0.0331971
0.307	0.0265279	0.037292	0.0331208
0.308	0.0264726	0.0372243	0.0330448
0.309	0.0264263	0.0371702	0.0329791
0.31	0.0263692	0.0370982	0.0329002
0.311	0.0263275	0.0370482	0.032837
0.312	0.0262682	0.0369792	0.0327582
0.313	0.0262237	0.0369179	0.0326868
0.314	0.0261705	0.0368598	0.0326158
0.315	0.0261223	0.0367985	0.0325436
0.316	0.0260773	0.0367392	0.0324743
0.317	0.0260255	0.0366719	0.0323964
0.318	0.0259848	0.0366216	0.032333
0.319	0.0259406	0.0365603	0.0322603
0.32	0.0259012	0.0365066	0.0321936
0.321	0.0258574	0.0364468	0.032122
0.322	0.0258148	0.0363846	0.0320511
0.323	0.0257743	0.0363322	0.0319824
0.324	0.0257342	0.0362772	0.0319161
0.325	0.0256818	0.0362024	0.0318296
0.326	0.02564	0.0361477	0.0317608
0.327	0.0256088	0.0361005	0.0316977
0.328	0.0255608	0.0360346	0.0316219
0.329	0.025516	0.0359702	0.0315436
0.33	0.0254754	0.0359144	0.0314727
0.331	0.0254425	0.0358687	0.0314111
0.332	0.0253899	0.0357939	0.0313235
0.333	0.0253561	0.0357462	0.0312588
0.334	0.025317	0.0356832	0.0311851
0.335	0.0252824	0.0356287	0.0311149
0.336	0.025239	0.0355627	0.0310357
0.337	0.0251965	0.0355064	0.030961
0.338	0.0251627	0.0354529	0.0308917
0.339	0.0251177	0.0353847	0.0308078
0.34	0.0250811	0.035336	0.0307426
0.341	0.0250468	0.0352708	0.0306646
0.342	0.0250075	0.0352223	0.0305961
0.343	0.0249709	0.0351591	0.0305202
0.344	0.0249245	0.0350955	0.030436
0.345	0.0248964	0.0350446	0.030369
0.346	0.0248489	0.0349834	0.0302872
0.347	0.0248087	0.0349252	0.0302071
0.348	0.0247715	0.0348752	0.0301369
0.349	0.0247288	0.0348132	0.030058
0.35	0.024691	0.0347636	0.0299838
0.351	0.0246594	0.0347106	0.0299103
0.352	0.024618	0.0346547	0.0298315
0.353	0.0245783	0.0346039	0.0297584
0.354	0.0245468	0.0345502	0.0296825
0.355	0.0244979	0.0344951	0.0296022
0.356	0.0244597	0.0344407	0.0295274
0.357	0.0244172	0.0343766	0.0294409
0.358	0.0243807	0.0343321	0.0293676
0.359	0.0243424	0.0342801	0.0292903
0.36	0.0243017	0.0342329	0.0292184
0.361	0.0242561	0.0341761	0.0291373
0.362	0.0242154	0.0341217	0.0290587
0.363	0.0241799	0.0340731	0.0289848
0.364	0.0241373	0.0340248	0.0289127
0.365	0.0240967	0.0339751	0.0288363
0.366	0.0240607	0.0339331	0.0287694
0.367	0.0240127	0.0338749	0.0286862
0.368	0.0239675	0.033817	0.0286067
0.369	0.0239305	0.0337744	0.0285385
0.37	0.0238947	0.0337203	0.0284691
0.371	0.0238492	0.0336731	0.0283945
0.372	0.0238083	0.0336257	0.0283274
0.373	0.0237707	0.0335689	0.0282533
0.374	0.0237274	0.0335274	0.02819
0.375	0.0236785	0.0334584	0.0281062
0.376	0.0236412	0.0334214	0.028047
0.377	0.0235958	0.0333679	0.0279778
0.378	0.0235574	0.0333197	0.0279156
0.379	0.0235104	0.033264	0.0278427
0.38	0.0234693	0.0332157	0.0277813
0.381	0.0234244	0.0331612	0.027714
0.382	0.0233777	0.0331087	0.0276484
0.383	0.0233493	0.0330742	0.0275988
0.384	0.0232952	0.0330055	0.0275231
0.385	0.0232544	0.0329649	0.0274676
0.386	0.0232021	0.0328922	0.02739
0.387	0.0231681	0.0328605	0.0273419
0.388	0.023124	0.0328119	0.0272835
0.389	0.0230758	0.032753	0.027215
0.39	0.0230345	0.0326982	0.0271534
0.391	0.0229914	0.0326533	0.0270966
0.392	0.0229487	0.0325948	0.0270311
0.393	0.0229097	0.0325554	0.0269797
0.394	0.0228508	0.032487	0.0269037
0.395	0.022811	0.0324356	0.0268438
0.396	0.0227726	0.0323894	0.0267878
0.397	0.0227227	0.0323334	0.0267223
0.398	0.0226782	0.032279	0.0266593
0.399	0.0226314	0.0322267	0.0265959
0.4	0.0225825	0.0321738	0.0265314
0.401	0.0225319	0.0321074	0.0264613
0.402	0.0224997	0.0320706	0.0264145
0.403	0.0224462	0.0320103	0.0263424
0.404	0.0223954	0.0319507	0.0262771
0.405	0.0223597	0.031906	0.0262224
0.406	0.0223117	0.0318482	0.0261556
0.407	0.0222649	0.0317906	0.0260919
0.408	0.022229	0.0317443	0.0260353
0.409	0.0221747	0.0316885	0.0259674
0.41	0.0221339	0.0316268	0.0259001
0.411	0.0220906	0.0315686	0.0258326
0.412	0.0220464	0.031518	0.0257722
0.413	0.0220149	0.0314744	0.0257158
0.414	0.0219674	0.0314171	0.0256506
0.415	0.021931	0.0313671	0.025591
0.416	0.021883	0.0312976	0.0255193
0.417	0.0218492	0.0312597	0.0254664
0.418	0.0218043	0.0311921	0.0253923
0.419	0.02178	0.0311527	0.0253433
0.42	0.0217342	0.0310916	0.0252765
0.421	0.0216932	0.0310396	0.0252147
0.422	0.0216539	0.0309916	0.025157
0.423	0.0216078	0.0309293	0.0250828
0.424	0.0215688	0.0308726	0.0250189
0.425	0.0215192	0.0308137	0.0249538
0.426	0.0214841	0.030766	0.0248946
0.427	0.0214473	0.0307161	0.0248353
0.428	0.0214009	0.0306467	0.0247636
0.429	0.0213685	0.0306117	0.0247108
0.43	0.0213223	0.030551	0.0246449
0.431	0.0212867	0.0304988	0.0245817
0.432	0.0212483	0.0304491	0.0245249
0.433	0.0211958	0.030383	0.0244488
0.434	0.0211448	0.0303238	0.02438
0.435	0.0211131	0.0302792	0.0243273
0.436	0.0210763	0.0302288	0.0242654
0.437	0.021023	0.0301628	0.0241895
0.438	0.0209913	0.030121	0.0241398
0.439	0.0209497	0.030061	0.0240732
0.44	0.0208963	0.029997	0.0239991
0.441	0.0208532	0.0299486	0.0239357
0.442	0.0208121	0.0298935	0.0238702
0.443	0.0207691	0.0298399	0.0238081
0.444	0.0207267	0.0297815	0.0237396
0.445	0.0206712	0.0297165	0.0236667
0.446	0.0206316	0.0296712	0.0236076
0.447	0.0205932	0.0296151	0.0235472
0.448	0.0205462	0.0295588	0.0234811
0.449	0.0205019	0.0294956	0.0234074
0.45	0.0204588	0.0294456	0.0233437
0.451	0.0204127	0.0293903	0.0232784
0.452	0.0203749	0.0293413	0.0232191
0.453	0.0203353	0.0292835	0.0231567
0.454	0.0202744	0.0292176	0.0230773
0.455	0.0202281	0.0291581	0.0230067
0.456	0.0201865	0.0291055	0.0229436
0.457	0.0201543	0.0290565	0.0228859
0.458	0.020101	0.0289974	0.0228135
0.459	0.0200518	0.0289352	0.0227464
0.46	0.0199986	0.0288693	0.0226697
0.461	0.0199621	0.0288222	0.0226147
0.462	0.0199235	0.0287646	0.0225496
0.463	0.0198676	0.0287017	0.0224793
0.464	0.0198203	0.0286449	0.0224089
0.465	0.0197714	0.0285859	0.0223393
0.466	0.0197234	0.028526	0.022273
0.467	0.0196847	0.0284773	0.0222139
0.468	0.0196197	0.0284009	0.0221297
0.469	0.0195793	0.0283473	0.0220676
0.47	0.0195349	0.0282996	0.0220041
0.471	0.0194875	0.028233	0.0219355
0.472	0.0194382	0.0281706	0.0218701
0.473	0.0193942	0.0281073	0.0218029
0.474	0.0193584	0.0280556	0.0217422
0.475	0.0193062	0.0279989	0.0216734
0.476	0.0192621	0.0279403	0.0216106
0.477	0.0192054	0.0278713	0.0215318
0.478	0.0191737	0.0278189	0.0214761
0.479	0.0191213	0.0277483	0.021401
0.48	0.0190834	0.0276924	0.0213395
0.481	0.0190506	0.027638	0.0212829
0.482	0.0190065	0.0275808	0.021213
0.483	0.0189746	0.0275218	0.0211552
0.484	0.0189325	0.0274644	0.0210871
0.485	0.0188884	0.0274005	0.0210195
0.486	0.0188526	0.0273362	0.0209584
0.487	0.0188149	0.0272872	0.0208972
0.488	0.018773	0.0272257	0.0208296
0.489	0.018743	0.0271672	0.0207713
0.49	0.0187085	0.0271205	0.0207133
0.491	0.0186721	0.0270708	0.0206559
0.492	0.0186255	0.0269993	0.0205832
0.493	0.0185908	0.0269418	0.0205247
0.494	0.0185568	0.0268905	0.0204682
0.495	0.0185251	0.0268376	0.0204129
0.496	0.0184841	0.026779	0.0203478
0.497	0.0184518	0.0267267	0.0202923
0.498	0.0184146	0.0266705	0.0202353
0.499	0.0183677	0.0266049	0.0201656
0.5	0.0183478	0.0265718	0.0201228
0.501	0.0183027	0.0265126	0.0200607
0.502	0.0182682	0.0264565	0.0200019
0.503	0.0182379	0.0264076	0.0199497
0.504	0.0182061	0.0263577	0.0199032
0.505	0.0181717	0.026316	0.0198491
0.506	0.018139	0.0262661	0.0197977
0.507	0.0180925	0.0261957	0.0197333
0.508	0.0180649	0.0261607	0.0196911
0.509	0.018032	0.0261056	0.0196367
0.51	0.0179814	0.0260497	0.0195744
0.511	0.0179478	0.0260028	0.0195276
0.512	0.0179236	0.025961	0.019484
0.513	0.0178864	0.0259068	0.0194297
0.514	0.017853	0.0258662	0.019385
0.515	0.0178226	0.0258205	0.0193385
0.516	0.0177795	0.0257682	0.0192842
0.517	0.0177466	0.0257226	0.0192378
0.518	0.0177054	0.0256741	0.0191854
0.519	0.0176749	0.0256275	0.0191424
0.52	0.0176438	0.0255828	0.0190968
0.521	0.0175944	0.0255252	0.0190389
0.522	0.0175653	0.0254846	0.0190005
0.523	0.0175269	0.0254365	0.0189476
0.524	0.0174944	0.0253989	0.01891
0.525	0.0174583	0.0253513	0.0188591
0.526	0.0174192	0.0253045	0.0188092
0.527	0.0173769	0.0252558	0.0187635
0.528	0.0173368	0.0252015	0.0187075
0.529	0.0173182	0.0251792	0.0186815
0.53	0.017272	0.0251222	0.0186238
0.531	0.0172409	0.0250806	0.0185809
0.532	0.0172128	0.0250464	0.0185382
0.533	0.017169	0.025	0.018488
0.534	0.0171365	0.0249625	0.0184482
