L	opf	cc	jcc
0.695	0.0717257	0.0654716	0.064756
0.696	0.0715126	0.0652484	0.0645324
0.697	0.0711556	0.0649023	0.0641858
0.698	0.0709449	0.0646809	0.063964
0.699	0.0706728	0.0643897	0.0636717
0.7	0.0704781	0.0641853	0.0634663
0.701	0.0701865	0.0638935	0.0631736
0.702	0.0699006	0.063615	0.0628947
0.703	0.0696446	0.0633456	0.0626248
0.704	0.0694089	0.0630962	0.0623747
0.705	0.0691741	0.0628551	0.0621325
0.706	0.0689021	0.0625687	0.0618449
0.707	0.0686639	0.0623219	0.0615971
0.708	0.0684324	0.0620884	0.0613625
0.709	0.0681682	0.0618151	0.0610882
0.71	0.0679072	0.0615608	0.0608327
0.711	0.0676772	0.0613267	0.0605964
0.712	0.067412	0.0610493	0.0603184
0.713	0.0672159	0.0608407	0.0601079
0.714	0.0669498	0.060577	0.0598428
0.715	0.0666909	0.0602965	0.0595607
0.716	0.0665067	0.060117	0.0593787
0.717	0.066179	0.0597963	0.0590569
0.718	0.0660176	0.059622	0.0588809
0.719	0.0657712	0.059354	0.0586109
0.72	0.0655037	0.0590922	0.0583474
0.721	0.0653313	0.0589139	0.0581671
0.722	0.0650836	0.0586586	0.0579091
0.723	0.0648064	0.0583778	0.0576268
0.724	0.0645281	0.058098	0.0573447
0.725	0.0643473	0.0579096	0.0571541
0.726	0.0640972	0.0576463	0.0568889
0.727	0.0638526	0.0573962	0.0566373
0.728	0.0636297	0.0571673	0.0564051
0.729	0.06344	0.0569632	0.0561991
0.73	0.0631953	0.0567147	0.0559477
0.731	0.0629835	0.0564967	0.0557271
0.732	0.0627044	0.0562248	0.0554527
0.733	0.0624981	0.0560206	0.0552463
0.734	0.0622837	0.0557806	0.0550033
0.735	0.0620747	0.0555557	0.0547756
0.736	0.0618034	0.0552817	0.0544994
0.737	0.0616494	0.0551201	0.0543342
0.738	0.0614295	0.0549102	0.054122
0.739	0.0612059	0.054668	0.0538766
0.74	0.0609169	0.0543829	0.053589
0.741	0.0607415	0.0541895	0.053392
0.742	0.0605615	0.0540047	0.0532047
0.743	0.0602579	0.0536894	0.0528871
0.744	0.0600799	0.0535072	0.0527012
0.745	0.0598744	0.0532881	0.0524789
0.746	0.0596062	0.0530338	0.0522224
0.747	0.059468	0.0528726	0.052057
0.748	0.0592629	0.0526666	0.0518481
0.749	0.0590257	0.0524232	0.0516012
0.75	0.0588184	0.0521874	0.0513629
0.751	0.0585192	0.051917	0.0510894
0.752	0.0583466	0.0517276	0.0508964
0.753	0.0581503	0.0515209	0.0506869
0.754	0.0579531	0.0513042	0.0504667
0.755	0.0577605	0.0511121	0.0502719
0.756	0.0575101	0.050857	0.0500132
0.757	0.0572992	0.0506362	0.0497894
0.758	0.0571337	0.0504699	0.0496193
0.759	0.0569194	0.0502534	0.0494001
0.76	0.0567637	0.0500758	0.0492188
0.761	0.0565243	0.0498451	0.0489848
0.762	0.0563878	0.0496856	0.0488226
0.763	0.0561683	0.0494663	0.0485994
0.764	0.0559519	0.0492366	0.0483671
0.765	0.0557104	0.0489792	0.0481068
0.766	0.0555991	0.0488708	0.0479944
0.767	0.0553109	0.0485822	0.047703
0.768	0.0552006	0.0484621	0.0475783
0.769	0.0549525	0.0481971	0.0473105
0.77	0.0547999	0.0480286	0.0471386
0.771	0.0546128	0.047841	0.0469473
0.772	0.0543747	0.0475971	0.0467
0.773	0.0541923	0.0474067	0.0465056
0.774	0.0540707	0.0472657	0.0463622
0.775	0.053873	0.0470735	0.0461648
0.776	0.0537322	0.0469148	0.0460033
0.777	0.0534833	0.0466608	0.0457458
0.778	0.0533129	0.0464865	0.0455666
0.779	0.0531498	0.0463018	0.0453779
0.78	0.0529291	0.0460873	0.0451591
0.781	0.0527726	0.04591	0.0449791
0.782	0.0526153	0.0457409	0.0448058
0.783	0.05249	0.045606	0.044666
0.784	0.0522624	0.0453723	0.0444286
0.785	0.052083	0.0451816	0.044234
0.786	0.0519202	0.0450075	0.0440552
0.787	0.0517406	0.0448221	0.0438659
0.788	0.0515337	0.0446	0.0436404
0.789	0.051433	0.0444811	0.0435158
