L	opf	cc	jcc
0.287	0.0183343	0.0266402	0.0227023
0.288	0.0183212	0.0266308	0.0226862
0.289	0.018285	0.0265797	0.0226364
0.29	0.0182591	0.0265486	0.0226001
0.291	0.0182324	0.026513	0.0225624
0.292	0.0182029	0.0264806	0.0225247
0.293	0.0181932	0.0264584	0.0224992
0.294	0.0181702	0.0264346	0.022473
0.295	0.0181438	0.0263948	0.022431
0.296	0.0181112	0.0263555	0.0223885
0.297	0.0180914	0.0263328	0.0223608
0.298	0.0180557	0.0262895	0.0223153
0.299	0.0180196	0.0262447	0.0222683
0.3	0.0180075	0.0262204	0.0222427
0.301	0.0179879	0.0261977	0.0222143
0.302	0.0179628	0.0261685	0.0221812
0.303	0.0179321	0.0261278	0.0221378
0.304	0.0179087	0.0260948	0.0221019
0.305	0.017899	0.0260795	0.0220833
0.306	0.0178598	0.0260318	0.0220332
0.307	0.0178273	0.0259989	0.0219958
0.308	0.0178045	0.0259599	0.0219577
0.309	0.0177703	0.0259163	0.0219102
0.31	0.0177527	0.0258962	0.0218844
0.311	0.0177309	0.0258662	0.0218526
0.312	0.0177142	0.0258389	0.0218217
0.313	0.0176873	0.0258065	0.0217869
0.314	0.0176458	0.0257565	0.0217348
0.315	0.0176222	0.0257251	0.0216996
0.316	0.0176014	0.0257023	0.0216716
0.317	0.017587	0.0256781	0.0216454
0.318	0.0175467	0.0256256	0.021591
0.319	0.0175341	0.025606	0.0215677
0.32	0.0175117	0.0255755	0.0215353
0.321	0.0174698	0.0255305	0.0214859
0.322	0.0174479	0.0254989	0.0214498
0.323	0.0174276	0.0254717	0.0214205
0.324	0.0174083	0.025449	0.0213942
0.325	0.0173859	0.0254163	0.0213582
0.326	0.0173542	0.025374	0.0213152
0.327	0.0173433	0.0253572	0.0212935
0.328	0.017312	0.0253185	0.0212502
0.329	0.0172787	0.0252757	0.0212053
0.33	0.0172569	0.0252529	0.0211776
0.331	0.0172426	0.0252275	0.021152
0.332	0.0172127	0.0251873	0.0211082
0.333	0.0171741	0.0251425	0.0210608
0.334	0.0171573	0.0251212	0.0210341
0.335	0.017137	0.0250926	0.0210032
0.336	0.0171211	0.025071	0.0209778
0.337	0.0170966	0.0250362	0.0209391
0.338	0.0170662	0.0250023	0.0209006
0.339	0.0170508	0.0249734	0.0208707
0.34	0.0170202	0.0249412	0.0208312
0.341	0.0169969	0.0249108	0.0207982
0.342	0.0169762	0.0248809	0.0207661
0.343	0.0169438	0.0248472	0.0207291
0.344	0.0169193	0.0248124	0.020691
0.345	0.0168888	0.0247774	0.0206514
0.346	0.0168757	0.0247539	0.0206226
0.347	0.0168426	0.0247174	0.0205845
0.348	0.016809	0.0246762	0.0205395
0.349	0.0167952	0.0246562	0.0205144
0.35	0.0167716	0.0246251	0.0204811
0.351	0.0167596	0.0246034	0.0204554
0.352	0.0167246	0.0245577	0.0204097
0.353	0.0166987	0.0245273	0.0203733
0.354	0.0166757	0.0245038	0.0203433
0.355	0.0166588	0.024477	0.0203159
0.356	0.0166261	0.0244328	0.0202676
0.357	0.0165876	0.0243889	0.0202205
0.358	0.0165718	0.0243706	0.0201945
0.359	0.0165669	0.0243589	0.0201804
0.36	0.0165281	0.0243104	0.0201312
0.361	0.0165165	0.0242933	0.0201081
0.362	0.0164917	0.0242616	0.0200713
0.363	0.0164595	0.0242209	0.02003
0.364	0.0164238	0.0241795	0.0199844
0.365	0.0164141	0.0241611	0.0199609
0.366	0.0163922	0.0241331	0.0199292
0.367	0.0163543	0.0240893	0.0198847
0.368	0.0163446	0.024072	0.019862
0.369	0.0163064	0.0240323	0.0198164
0.37	0.0162876	0.0240031	0.0197839
0.371	0.0162626	0.0239731	0.0197498
0.372	0.0162381	0.0239418	0.019716
0.373	0.016214	0.0239082	0.0196814
0.374	0.0161879	0.023875	0.0196431
0.375	0.0161665	0.0238513	0.0196124
0.376	0.01614	0.0238159	0.0195753
0.377	0.016125	0.0237893	0.0195446
0.378	0.0160961	0.0237626	0.0195129
0.379	0.0160756	0.0237323	0.0194786
0.38	0.0160473	0.0236993	0.0194421
0.381	0.0160149	0.0236618	0.0193999
0.382	0.0159864	0.0236256	0.0193601
0.383	0.0159646	0.0235973	0.0193274
0.384	0.0159471	0.023569	0.019298
0.385	0.0159326	0.0235468	0.0192722
0.386	0.0158953	0.023506	0.0192251
0.387	0.0158765	0.0234823	0.0191964
0.388	0.0158587	0.0234525	0.0191632
0.389	0.01584	0.0234273	0.0191362
0.39	0.0157999	0.0233834	0.0190883
0.391	0.0157814	0.0233505	0.0190522
0.392	0.0157558	0.0233261	0.0190231
0.393	0.0157515	0.0233091	0.0190017
0.394	0.0157123	0.0232686	0.018958
0.395	0.0156774	0.0232272	0.0189114
0.396	0.0156585	0.0231987	0.0188829
0.397	0.0156413	0.0231774	0.0188556
0.398	0.015619	0.0231487	0.0188218
0.399	0.0155991	0.0231152	0.0187874
0.4	0.0155722	0.0230805	0.0187492
0.401	0.0155501	0.0230558	0.0187169
0.402	0.0155425	0.0230396	0.018698
0.403	0.015504	0.0229932	0.0186488
0.404	0.0154878	0.022969	0.0186207
0.405	0.0154599	0.0229387	0.0185858
0.406	0.0154244	0.0228967	0.0185405
0.407	0.0154129	0.0228762	0.0185171
0.408	0.0153895	0.022846	0.0184817
0.409	0.0153619	0.0228138	0.0184464
0.41	0.0153433	0.0227879	0.018417
0.411	0.0153112	0.0227463	0.0183704
0.412	0.0152881	0.0227205	0.0183426
0.413	0.0152786	0.0226991	0.0183178
0.414	0.0152513	0.0226707	0.0182843
