L	opf	cc	jcc
0.842	0.0563112	0.0496085	0.0489846
0.843	0.0561646	0.0494081	0.0487791
0.844	0.0559583	0.0491572	0.0485243
0.845	0.0557936	0.0489395	0.0483026
0.846	0.0555599	0.0486455	0.0480046
0.847	0.0553421	0.0483838	0.0477361
0.848	0.055171	0.0481616	0.047507
0.849	0.0549708	0.0479193	0.0472573
0.85	0.054712	0.0476181	0.0469471
0.851	0.0545798	0.0474385	0.046761
0.852	0.0543109	0.0471385	0.0464493
0.853	0.0541646	0.0469576	0.0462597
0.854	0.0539316	0.0466971	0.0459865
0.855	0.0537087	0.0464493	0.0457272
0.856	0.0535287	0.0462476	0.0455156
0.857	0.0532727	0.0459629	0.0452208
0.858	0.0530111	0.0456779	0.0449267
0.859	0.0528414	0.0454899	0.0447317
0.86	0.052554	0.0451836	0.0444174
0.861	0.0523612	0.0449763	0.0442029
0.862	0.0521546	0.0447563	0.0439769
0.863	0.0519363	0.0445072	0.0437214
0.864	0.0515793	0.044138	0.0433457
0.865	0.0513773	0.0439194	0.0431217
0.866	0.0511617	0.0436856	0.0428819
0.867	0.0508272	0.0433378	0.0425275
0.868	0.0506845	0.0431696	0.042353
0.869	0.0503461	0.0428215	0.0419988
0.87	0.0501779	0.0426287	0.0417998
0.871	0.049924	0.0423628	0.0415267
0.872	0.0495411	0.0419589	0.0411168
0.873	0.0492473	0.041642	0.0407933
0.874	0.0489906	0.0413706	0.0405148
0.875	0.0487843	0.0411455	0.0402825
0.876	0.0484342	0.0407757	0.0399053
0.877	0.0481938	0.0405202	0.0396427
0.878	0.0477884	0.0400863	0.0392017
0.879	0.0476131	0.0398975	0.0390049
0.88	0.0473145	0.0395747	0.0386736
0.881	0.0469414	0.0391897	0.0382809
0.882	0.0466129	0.0388438	0.037927
0.883	0.0463152	0.0385253	0.0375999
0.884	0.0459845	0.0381786	0.0372445
0.885	0.0455856	0.0377765	0.0368337
0.886	0.0453058	0.0374766	0.0365244
0.887	0.0450052	0.0371558	0.0361944
0.888	0.0446844	0.0368306	0.0358596
0.889	0.044347	0.0364704	0.0354896
0.89	0.044014	0.03614	0.0351478
0.891	0.0436972	0.0357834	0.0347825
0.892	0.0433839	0.0354653	0.0344526
0.893	0.0429862	0.0350594	0.0340366
0.894	0.0426793	0.0347411	0.0337067
0.895	0.0423289	0.0343843	0.0333381
0.896	0.041997	0.0340397	0.0329823
0.897	0.0416418	0.0336671	0.032597
0.898	0.0413884	0.0333891	0.0323065
0.899	0.0409985	0.0330107	0.0319135
0.9	0.0407469	0.0327645	0.0316517
0.901	0.0403877	0.0324157	0.0312862
0.902	0.0401041	0.0321222	0.0309755
0.903	0.0398248	0.0318221	0.0306576
0.904	0.0395568	0.0315742	0.0303878
0.905	0.0391987	0.0312485	0.0300394
0.906	0.0389445	0.0310276	0.0297919
0.907	0.0386082	0.0307084	0.0294494
0.908	0.0382944	0.0304308	0.0291451
0.909	0.0380351	0.0302128	0.0288991
0.91	0.0377302	0.0299551	0.0286148
0.911	0.0376023	0.0298433	0.0284802
0.912	0.0373201	0.0295899	0.0282033
0.913	0.0370822	0.0293808	0.0279698
0.914	0.0368127	0.0291445	0.0277119
0.915	0.0365657	0.0289381	0.0274823
0.916	0.0363034	0.0287225	0.0272455
0.917	0.0360373	0.0284781	0.0269799
0.918	0.0358687	0.0283404	0.0268194
0.919	0.0355575	0.0280599	0.0265177
0.92	0.0353855	0.0278928	0.0263297
0.921	0.0351585	0.0276713	0.0260864
0.922	0.0349707	0.0274977	0.0258906
0.923	0.034702	0.0272328	0.0256041
0.924	0.0345476	0.0270622	0.0254111
0.925	0.0343521	0.0268552	0.0251815
0.926	0.0341322	0.02662	0.0249232
0.927	0.0339161	0.0263826	0.024662
0.928	0.0338716	0.0263011	0.0245557
0.929	0.0336174	0.0259944	0.024224
0.93	0.0333977	0.0257365	0.0239398
0.931	0.0331464	0.0254332	0.0236086
0.932	0.0330127	0.0252166	0.0233645
0.933	0.0328741	0.0250049	0.0231222
0.934	0.0327124	0.0247585	0.022845
0.935	0.0325101	0.0244646	0.022517
0.936	0.032365	0.0242226	0.0222421
0.937	0.0322447	0.0240057	0.021987
0.938	0.0320412	0.0237222	0.0216644
0.939	0.0319339	0.0234956	0.0214027
0.94	0.0317938	0.0232764	0.0211405
0.941	0.0315575	0.0229658	0.0207892
0.942	0.0313241	0.0226396	0.0204232
0.943	0.0312852	0.0225045	0.0202475
0.944	0.0310938	0.0222404	0.0199427
0.945	0.03092	0.0219949	0.0196606
0.946	0.030642	0.02165	0.0192722
0.947	0.0304549	0.0213864	0.0189758
0.948	0.0302588	0.0211395	0.0186842
0.949	0.0300648	0.0208843	0.0183927
0.95	0.0299224	0.0206689	0.0181349
0.951	0.0297087	0.0204061	0.0178359
0.952	0.0293984	0.020038	0.0174262
0.953	0.0291999	0.0197898	0.0171359
0.954	0.0289584	0.0194934	0.0167989
0.955	0.0286522	0.0191536	0.0164074
0.956	0.0284679	0.0189093	0.0161155
0.957	0.0280201	0.0184381	0.0156022
0.958	0.0278673	0.0182047	0.0153104
0.959	0.0276146	0.0179377	0.0149876
0.96	0.027321	0.0175415	0.0145335
0.961	0.0270332	0.0172063	0.0141344
0.962	0.0268158	0.0169291	0.0137915
0.963	0.0264086	0.0164671	0.01326
0.964	0.0261538	0.0160762	0.0127942
0.965	0.0258076	0.0156399	0.0122851
0.966	0.0255083	0.0152646	0.0118303
0.967	0.0253394	0.0149138	0.0114086
0.968	0.0250658	0.014498	0.0109284
0.969	0.0245856	0.0138818	0.010262
0.97	0.0243058	0.0134366	0.00976338
0.971	0.0241267	0.0130635	0.00936929
0.972	0.0237203	0.0124746	0.0087625
0.973	0.0235298	0.0119813	0.00826802
0.974	0.0232156	0.0114501	0.00775888
0.975	0.0228092	0.0108193	0.00721579
0.976	0.0224912	0.0102581	0.00671145
0.977	0.0221539	0.00963781	0.00623238
0.978	0.0218324	0.00899101	0.00572991
0.979	0.0213598	0.00832499	0.00520591
0.98	0.021175	0.00773648	0.00477362
0.981	0.0209681	0.00716924	0.00433025
0.982	0.0207912	0.00662969	0.00395307
0.983	0.0204482	0.00598102	0.00351075
0.984	0.020093	0.00526018	0.00306829
0.985	0.0196987	0.00467452	0.00267926
0.986	0.0195687	0.00420103	0.00242399
0.987	0.0195635	0.00367729	0.00207807
0.988	0.0192671	0.003104	0.00175763
0.989	0.0193501	0.00271611	0.00159872
0.99	0.01886	0.00219217	0.00126306
0.991	0.0194952	0.00191171	0.0011417
0.992	0.0196582	0.00155987	0.000982121
0.993	0.020233	0.00133478	0.000877363
0.994	0.02092	0.00102451	0.000690615
0.995	0.022052	0.000843721	0.000599236
0.996	0.0239984	0.000778177	0.000565692
0.997	0.0280246	0.000697059	0.00051093
0.998	0.0365675	0.00070178	0.000656647
