L	opf	cc	jcc
0.215	0.0205381	0.0293062	0.0231466
0.216	0.0205046	0.0292687	0.0231023
0.217	0.0204721	0.0292189	0.0230532
0.218	0.0204342	0.0291861	0.0230124
0.219	0.0203968	0.0291412	0.0229634
0.22	0.0203656	0.0290999	0.022918
0.221	0.0203318	0.0290666	0.022877
0.222	0.0202999	0.0290238	0.0228319
0.223	0.0202618	0.0289867	0.0227845
0.224	0.0202182	0.0289317	0.0227274
0.225	0.0201937	0.0289049	0.0226942
0.226	0.0201716	0.0288736	0.0226584
0.227	0.0201289	0.0288304	0.0226095
0.228	0.020098	0.0287841	0.022564
0.229	0.0200617	0.0287434	0.0225125
0.23	0.0200281	0.0287036	0.0224661
0.231	0.0199973	0.0286708	0.0224277
0.232	0.0199693	0.0286379	0.0223881
0.233	0.0199337	0.0285938	0.0223388
0.234	0.0199029	0.0285633	0.0223006
0.235	0.0198615	0.0285164	0.0222481
0.236	0.0198389	0.0284839	0.0222104
0.237	0.0197949	0.0284357	0.0221577
0.238	0.0197651	0.0283982	0.0221136
0.239	0.0197426	0.0283696	0.0220782
0.24	0.01971	0.0283278	0.022034
0.241	0.0196761	0.0282922	0.0219892
0.242	0.0196516	0.0282622	0.0219496
0.243	0.0196168	0.028222	0.0219023
0.244	0.0195821	0.0281784	0.0218558
0.245	0.0195546	0.0281406	0.0218128
0.246	0.0195186	0.0281006	0.0217687
0.247	0.0194839	0.0280609	0.0217206
0.248	0.0194503	0.028019	0.0216739
0.249	0.0194104	0.0279771	0.0216228
0.25	0.0193872	0.0279481	0.0215865
0.251	0.0193678	0.0279232	0.0215555
0.252	0.0193415	0.0278862	0.0215152
0.253	0.019314	0.0278532	0.0214702
0.254	0.0192825	0.0278169	0.0214307
0.255	0.0192479	0.0277712	0.021377
0.256	0.0192132	0.0277348	0.021332
0.257	0.019184	0.0276991	0.0212889
0.258	0.0191595	0.0276673	0.0212497
0.259	0.019121	0.0276255	0.0212008
0.26	0.019093	0.0275863	0.0211564
0.261	0.0190641	0.027553	0.0211154
0.262	0.0190252	0.0275091	0.0210649
0.263	0.0190126	0.0274898	0.0210357
0.264	0.0189755	0.0274477	0.0209897
0.265	0.0189497	0.0274145	0.0209456
0.266	0.0189193	0.0273788	0.0209046
0.267	0.018894	0.0273476	0.0208641
0.268	0.0188707	0.0273144	0.0208228
0.269	0.0188357	0.027275	0.0207807
0.27	0.0188192	0.027251	0.0207445
0.271	0.0187836	0.0272116	0.0207008
0.272	0.0187534	0.0271732	0.020653
0.273	0.0187245	0.0271311	0.0206097
0.274	0.0186964	0.0270999	0.0205697
0.275	0.0186767	0.0270754	0.0205332
0.276	0.0186371	0.0270259	0.0204807
0.277	0.0186183	0.0269991	0.0204437
0.278	0.0185911	0.0269649	0.0204016
0.279	0.0185565	0.0269241	0.0203532
0.28	0.01853	0.0268969	0.0203184
0.281	0.0185011	0.0268571	0.0202731
0.282	0.0184668	0.0268134	0.0202259
0.283	0.0184502	0.0267933	0.0201929
0.284	0.0184162	0.0267527	0.0201423
0.285	0.0183959	0.0267227	0.020109
0.286	0.0183657	0.0266861	0.0200628
0.287	0.0183406	0.026656	0.020024
0.288	0.0183179	0.0266258	0.0199868
0.289	0.0182875	0.0265835	0.019939
0.29	0.0182633	0.0265558	0.0199033
0.291	0.0182407	0.0265265	0.019864
0.292	0.0182053	0.0264874	0.019817
0.293	0.0181904	0.0264604	0.0197851
0.294	0.0181648	0.0264246	0.019742
0.295	0.0181356	0.0263931	0.0196989
0.296	0.0181082	0.0263511	0.0196583
0.297	0.0180775	0.0263125	0.0196098
0.298	0.0180545	0.0262883	0.0195734
0.299	0.0180289	0.0262498	0.0195319
