prob	ls
0.798	125.35
0.7976	125.62
0.7972	125.71
0.7968	125.71
0.7964	125.71
0.796	125.95
0.7956	125.99
0.7952	126.05
0.7948	126.23
0.7944	126.41
0.794	126.5
0.7936	126.5
0.7932	126.55
0.7928	126.64
0.7924	126.65
0.792	126.73
0.7916	126.8
0.7912	127.0
0.7908	127.02
0.7904	127.19
0.79	127.4
0.7896	127.71
0.7892	127.85
0.7888	128.25
0.7884	128.41
0.788	128.76
0.7876	128.98
0.7872	129.02
0.7868	129.11
0.7864	129.36
0.786	129.56
0.7856	129.85
0.7852	130.5
0.7848	130.81
0.7844	130.81
0.784	131.0
0.7836	131.3
0.7832	131.59
0.7828	131.76
0.7824	132.0
0.782	132.0
0.7816	132.0
0.7812	132.0
0.7808	132.05
0.7804	132.45
0.78	132.58
0.7796	132.74
0.7792	132.81
0.7788	132.87
0.7784	133.23
0.778	133.63
0.7776	133.71
0.7772	133.71
0.7768	133.79
0.7764	134.0
0.776	134.11
0.7756	134.23
0.7752	134.36
0.7748	134.43
0.7744	134.5
0.774	134.71
0.7736	134.71
0.7732	134.71
0.7728	134.83
0.7724	135.24
0.772	135.48
0.7716	135.61
0.7712	135.76
0.7708	135.81
0.7704	135.97
0.77	136.14
0.7696	136.34
0.7692	136.45
0.7688	136.48
0.7684	136.48
0.768	136.48
0.7676	136.5
0.7672	137.0
0.7668	137.16
0.7664	137.43
0.766	137.65
0.7656	137.8
0.7652	138.0
0.7648	138.14
0.7644	138.14
0.764	138.47
0.7636	138.48
0.7632	138.59
0.7628	138.84
0.7624	139.0
0.762	139.0
0.7616	139.21
0.7612	139.65
0.7608	140.0
0.7604	140.38
0.76	140.74
0.7596	140.81
0.7592	140.88
0.7588	141.0
0.7584	141.0
0.758	141.22
0.7576	141.41
0.7572	141.67
0.7568	141.77
0.7564	141.81
0.756	142.0
0.7556	142.03
0.7552	142.24
0.7548	142.36
0.7544	142.41
0.754	142.44
0.7536	142.65
0.7532	143.0
0.7528	143.11
0.7524	143.39
0.752	143.65
0.7516	143.72
0.7512	143.89
0.7508	144.06
0.7504	144.13
0.75	144.3
0.7496	144.36
0.7492	144.37
0.7488	144.37
0.7484	144.37
0.748	144.48
0.7476	144.51
0.7472	144.75
0.7468	144.92
